category,tercile,era,window,N,mean_car,median_car,std_car,t_stat,p_value,pct_positive,fdr_survivor
Financial Result Updates,t1,2020-2022,5d,1745,-0.007019022181214158,-0.015422945815095956,0.06967919465275704,-4.207956174380471,2.576908270824457e-05,37.13467048710602,True
Financial Result Updates,t1,2023-2024,20d,1522,0.006730995752070383,-0.017837302153287438,0.1304400880917336,2.013147329248748,0.04409913236546871,42.18134034165571,True
Financial Result Updates,t1,2023-2024,2d,1522,-0.0020951281194841447,-0.008108020231779312,0.04417394628191452,-1.8503407493107107,0.06426445295621169,40.53876478318003,False
Financial Result Updates,t1,2023-2024,5d,1522,-0.0018124741058495096,-0.012246223244342658,0.06374528987751515,-1.1092540843947278,0.2673205867681495,40.473061760841,False
Financial Result Updates,t1,2025-2026,20d,174,-0.02615025157178316,-0.025977088242517044,0.10677393331993167,-3.2306153622251053,0.0012352404514926142,35.63218390804598,True
Financial Result Updates,t1,2025-2026,2d,174,-0.005380252075558631,-0.009914723558894778,0.04581682444073356,-1.5490030142158908,0.12138099548929601,44.252873563218394,False
Financial Result Updates,t1,2025-2026,5d,174,-0.01265330529140765,-0.011131277044618526,0.06372147821804654,-2.6193453891502054,0.00880986982869041,43.103448275862064,True
Financial Result Updates,t2,2020-2022,20d,923,-0.012520582595927995,-0.02501660726548649,0.121191845571558,-3.138715765724724,0.0016968995651242451,37.81148429035753,True
Financial Result Updates,t2,2020-2022,2d,923,-0.0054566831523899,-0.008861873648916108,0.03984188738292043,-4.160923045118348,3.169638868572419e-05,41.49512459371614,True
Financial Result Updates,t2,2020-2022,5d,923,-0.006173557691874229,-0.012471926157445523,0.05731340332224897,-3.27250382972677,0.0010659942838552566,39.86998916576381,True
Financial Result Updates,t2,2023-2024,20d,1414,-0.006983359196308279,-0.01816264693079639,0.0993008635559305,-2.6444542650334135,0.008182276328444784,41.7963224893918,True
Financial Result Updates,t2,2023-2024,2d,1414,-0.004619760263903534,-0.007523828091185569,0.038025102324490516,-4.568501295023337,4.912240350376121e-06,41.44271570014144,True
Financial Result Updates,t2,2023-2024,5d,1414,-0.006020488517269953,-0.010800462534819588,0.05439437343539993,-4.162003668042688,3.154672824165195e-05,41.584158415841586,True
Financial Result Updates,t2,2025-2026,20d,218,-0.005011604814298164,-0.0025305023560280304,0.0954300729124071,-0.7753893093935373,0.4381096503076307,49.54128440366973,False
Financial Result Updates,t2,2025-2026,2d,218,-0.005490423866096009,-0.0053808858650507,0.05116626383732248,-1.5843473966816861,0.11311468551921919,44.03669724770643,False
Financial Result Updates,t2,2025-2026,5d,218,-0.010664410043738089,-0.011213763618208084,0.06289446257503245,-2.5035292598251058,0.012296151268524865,40.825688073394495,True
Financial Result Updates,t3,2020-2022,20d,919,-0.02187103077996412,-0.02682429272314124,0.10122396896429442,-6.550035376441364,5.7523455087374975e-11,38.193688792165396,True
Financial Result Updates,t3,2020-2022,2d,919,-0.002331348792321148,-0.006438990690908142,0.04058713768803765,-1.7413119639720502,0.08162891020751321,41.022850924918394,False
Financial Result Updates,t3,2020-2022,5d,919,-0.005956637282075055,-0.009909186146616955,0.04964324057927597,-3.6374647029367364,0.00027533490985431344,40.369967355821544,True
Financial Result Updates,t3,2023-2024,20d,962,-0.019009477357113384,-0.028615980010248898,0.08486585361714903,-6.947438783606574,3.719773861021122e-12,34.92723492723493,True
Financial Result Updates,t3,2023-2024,2d,962,-0.005740787842057545,-0.008892577068574437,0.03317566084816844,-5.367097077454874,8.001399552906726e-08,37.83783783783784,True
Financial Result Updates,t3,2023-2024,5d,962,-0.010910812890298561,-0.014289631580871154,0.04558441549715854,-7.4238340231995315,1.1377772552641458e-13,34.92723492723493,True
Financial Result Updates,t3,2025-2026,20d,145,0.03037491874597591,0.027010754479918186,0.07123623672518635,5.134499992101361,2.8289510591585734e-07,67.58620689655173,True
Financial Result Updates,t3,2025-2026,2d,145,0.0025703654181749255,0.001768295429343647,0.03392462752154099,0.9123548450268864,0.3615819516578067,52.41379310344828,False
Financial Result Updates,t3,2025-2026,5d,145,0.004759845133074822,0.0008602625645254269,0.047892619299728524,1.1967632213143449,0.23139885729683263,51.724137931034484,False
General Updates,t1,2023-2024,20d,275,0.010173344220133322,-0.015605371505240662,0.13140400707309452,1.2838712605827998,0.19918700454883143,44.0,False
General Updates,t1,2023-2024,2d,275,-0.0011347018872735779,-0.005812852855880957,0.040181978923945164,-0.4682920689543169,0.6395757393062271,42.18181818181818,False
General Updates,t1,2023-2024,5d,275,0.0006196102898375039,-0.013038351913509327,0.06679602206926284,0.15382763703379312,0.8777456419881827,41.090909090909086,False
General Updates,t1,2025-2026,20d,2444,0.006200286905548726,-0.011061541545605735,0.1307820231405619,2.343766461769549,0.019090120547802576,44.762684124386254,True
General Updates,t1,2025-2026,2d,2444,-0.0008653657445603542,-0.005896326496037774,0.03979535845885842,-1.075023305584618,0.28236429425793996,41.89852700490999,False
General Updates,t1,2025-2026,5d,2444,-0.0005899785800874757,-0.0076836305972051155,0.06207887339324951,-0.46983246015543517,0.6384747212283719,42.6759410801964,False
General Updates,t2,2023-2024,20d,428,-0.007371501354170127,-0.017681626484726598,0.0977640674157949,-1.5599065164432104,0.11878197432888964,42.05607476635514,False
General Updates,t2,2023-2024,2d,428,-0.004118770689088828,-0.006629515345808357,0.029865890126037298,-2.8530805619621376,0.004329764347860953,39.48598130841122,True
General Updates,t2,2023-2024,5d,428,-0.0077208260991725305,-0.011767036532331021,0.047657261382944044,-3.351633889982473,0.0008033618164188978,37.850467289719624,True
General Updates,t2,2025-2026,20d,3790,-0.004875173638247481,-0.014219816802708951,0.09036632838857804,-3.3212613866891925,0.0008961157023320431,42.53298153034301,True
General Updates,t2,2025-2026,2d,3790,-0.0026347047159962405,-0.004785616763825662,0.03074913023498443,-5.274954499829884,1.327890294438256e-07,42.71767810026385,True
General Updates,t2,2025-2026,5d,3790,-0.003978227515575432,-0.006888757547406255,0.04534149805270909,-5.401487271717757,6.609062945640055e-08,41.952506596306065,True
General Updates,t3,2023-2024,20d,610,-0.01950168497849472,-0.026163064281960524,0.07365445605570067,-6.539401878259324,6.176534894222002e-11,36.22950819672131,True
General Updates,t3,2023-2024,2d,610,-0.005465286654891396,-0.005724935557618882,0.025259702873374312,-5.343792984630939,9.102151627283139e-08,41.31147540983607,True
General Updates,t3,2023-2024,5d,610,-0.007073423784327769,-0.008985588843237968,0.040830749402316,-4.2786547577601715,1.8802623866883596e-05,39.50819672131147,True
General Updates,t3,2025-2026,20d,4266,-0.005915577051436688,-0.010561316608577453,0.08492402566540809,-4.549639314994862,5.373794651978872e-06,44.25691514299109,True
General Updates,t3,2025-2026,2d,4266,-0.0019271724894744813,-0.003128786924706861,0.027216945303655423,-4.6247859020051285,3.7498552724911354e-06,44.53820909517112,True
General Updates,t3,2025-2026,5d,4266,-0.0020676887221855226,-0.0034918463839882508,0.04120256298716364,-3.277716237386179,0.0010465054058762778,45.71026722925457,True
General updates,t1,2020-2022,20d,2160,0.005741338520528614,-0.012984736572472289,0.12082595678966623,2.2084104176709367,0.027215676247900167,43.47222222222222,True
General updates,t1,2020-2022,2d,2160,-0.000849668594210218,-0.005568535543599429,0.03658131421180108,-1.079486306955057,0.2803709947409322,42.03703703703704,False
General updates,t1,2020-2022,5d,2160,-0.000605372819888638,-0.007155287654942222,0.05606794261110516,-0.5018052185587273,0.6158045419035312,42.31481481481482,False
General updates,t2,2020-2022,20d,1627,-0.011049553411245555,-0.013566682212327708,0.08659102467893645,-5.147135757711761,2.64493913224275e-07,43.63859864781807,True
General updates,t2,2020-2022,2d,1627,-0.003055887063380421,-0.0048885229915945905,0.03192004178847065,-3.861603017545312,0.00011264549599638321,41.30301167793485,True
General updates,t2,2020-2022,5d,1627,-0.004749683813490287,-0.00704413322124986,0.045391215940466995,-4.2207211371096705,2.435220352474954e-05,42.3478795328826,True
General updates,t3,2020-2022,20d,1901,-0.0029148836484369886,-0.007674049751138279,0.08915922309310563,-1.4254303678116886,0.15403283499431278,45.66017885323514,False
General updates,t3,2020-2022,2d,1901,-0.0026598121549692637,-0.004264775198646542,0.028646733820482162,-4.048246155191472,5.160285993661224e-05,43.18779589689637,True
General updates,t3,2020-2022,5d,1901,-0.0027030239616396105,-0.004462005369230693,0.04453291975434651,-2.646426178438709,0.008134725830646245,44.450289321409784,True
Investor Presentation,t1,2020-2022,20d,1442,-0.003886548478449627,-0.021808216818222648,0.12272434478793814,-1.202585594613237,0.22913672494462678,41.262135922330096,False
Investor Presentation,t1,2020-2022,2d,1442,-0.00423432614671057,-0.009353032890110524,0.04596712299908279,-3.497998457122461,0.000468763844430429,38.21081830790568,True
Investor Presentation,t1,2020-2022,5d,1442,-0.004433337386926028,-0.012038288357498705,0.06696065628171952,-2.5141646282031265,0.011931472284773106,40.15256588072122,True
Investor Presentation,t1,2023-2024,20d,1168,0.007873204010095735,-0.015486437454631019,0.1204548545493504,2.233822283097671,0.02549476875808065,43.92123287671233,True
Investor Presentation,t1,2023-2024,2d,1168,0.0004481786347394096,-0.006526747342652683,0.04203609054517119,0.3643764093304523,0.7155769490591832,42.29452054794521,False
Investor Presentation,t1,2023-2024,5d,1168,0.0008051532201688295,-0.011143416561297359,0.0635379719908755,0.43307848287413736,0.6649577540728465,40.83904109589041,False
Investor Presentation,t1,2025-2026,20d,924,-0.00628199872767339,-0.021451459482043356,0.11199489748654748,-1.7050440092863908,0.08818621683218722,41.66666666666667,False
Investor Presentation,t1,2025-2026,2d,924,-0.0026472982465796466,-0.006526213348273968,0.04537617497356081,-1.7734174347445257,0.07615956210840577,42.099567099567096,False
Investor Presentation,t1,2025-2026,5d,924,-0.0049748860486241026,-0.013605746747216041,0.06106268514829752,-2.4765279014315027,0.013266725509879436,39.71861471861472,True
Investor Presentation,t2,2020-2022,20d,829,-0.018965353416014376,-0.025423054332350592,0.09958179739972758,-5.483505009892146,4.1698046300389576e-08,37.635705669481304,True
Investor Presentation,t2,2020-2022,2d,829,-0.0059458842256046186,-0.008895885544808246,0.03708442473191014,-4.616386554757158,3.904793184789463e-06,38.600723763570564,True
Investor Presentation,t2,2020-2022,5d,829,-0.007998969930854642,-0.011509978047668401,0.05187781886960959,-4.439454620081677,9.018712801961032e-06,39.806996381182145,True
Investor Presentation,t2,2023-2024,20d,1081,-0.011416369095506992,-0.0168268661957649,0.09181867887016189,-4.087989847594701,4.351271909424188e-05,40.610545790934324,True
Investor Presentation,t2,2023-2024,2d,1081,-0.004149496726043418,-0.0072554496786205736,0.03813274891623228,-3.5777513922089823,0.00034656284190984216,41.720629047178534,True
Investor Presentation,t2,2023-2024,5d,1081,-0.004765343158457044,-0.010238660378780962,0.05408439371025106,-2.8969103911907386,0.003768573809157693,41.16558741905643,True
Investor Presentation,t2,2025-2026,20d,1071,-0.01245453973334304,-0.018074918699023,0.09563283415169474,-4.262019096573749,2.025881262343218e-05,40.61624649859944,True
Investor Presentation,t2,2025-2026,2d,1071,-0.004496423727386926,-0.0060908314468637315,0.03944935649811236,-3.7301134676172683,0.00019139355763938897,41.36321195144724,True
Investor Presentation,t2,2025-2026,5d,1071,-0.007110885080541197,-0.008162985619775687,0.05467374156503602,-4.256372218367913,2.077706949851124e-05,41.36321195144724,True
Investor Presentation,t3,2020-2022,20d,670,-0.01388726412890733,-0.02315817064517378,0.09225178462384907,-3.896541630607363,9.757604140625412e-05,40.14925373134328,True
Investor Presentation,t3,2020-2022,2d,670,0.0007646741274850859,-0.0016435930815075772,0.03486833654745641,0.567652517740202,0.5702709389401632,47.61194029850746,False
Investor Presentation,t3,2020-2022,5d,670,-0.0025194728665484077,-0.008549123156311733,0.0484452319693379,-1.3461580330988132,0.17825155618594657,41.19402985074627,False
Investor Presentation,t3,2023-2024,20d,674,-0.02035318893823202,-0.025655801696947256,0.07324169622225422,-7.2144631381579964,5.414717217026525e-13,33.38278931750742,True
Investor Presentation,t3,2023-2024,2d,674,-0.006584343957775134,-0.008681208215681413,0.03030008150319583,-5.641552855146552,1.6852328908767898e-08,37.833827893175076,True
Investor Presentation,t3,2023-2024,5d,674,-0.010444915260059182,-0.01214196891033259,0.04012881227262729,-6.757383443925345,1.4050598994946422e-11,36.646884272997035,True
Investor Presentation,t3,2025-2026,20d,747,-0.0062983966277192355,-0.009639486298988698,0.0781846999475475,-2.2017526768193147,0.027682783531336994,43.77510040160642,True
Investor Presentation,t3,2025-2026,2d,747,-0.002302627622504849,-0.0030236075157004105,0.029772427748219747,-2.113828558732947,0.03452991281176952,44.84605087014726,True
Investor Presentation,t3,2025-2026,5d,747,-0.002538990598071974,-0.0029789360971168577,0.04168869742245781,-1.6645738508499681,0.09599780590774083,46.72021419009371,False
Loss of Share Certificates,t1,2020-2022,20d,1959,-0.010121964818789802,-0.026514702323445327,0.11176580642363881,-4.008418754708649,6.112666070610033e-05,38.28483920367535,True
Loss of Share Certificates,t1,2020-2022,2d,1959,-0.003501007936798841,-0.007647623473936216,0.036373258612189034,-4.260181507679248,2.0426095801889365e-05,38.233792751403776,True
Loss of Share Certificates,t1,2020-2022,5d,1959,-0.00440738925152163,-0.011995092769471416,0.05616465094075058,-3.4732461427372296,0.0005142035418592869,38.89739663093415,True
Loss of Share Certificates,t1,2023-2024,20d,4463,0.0053890231856388825,-0.011085170801453326,0.11255478196845714,3.1985971392692765,0.0013809799977282378,45.35066099036523,True
Loss of Share Certificates,t1,2023-2024,2d,4463,-0.0027799088211500254,-0.0067035638020727095,0.03433516836341389,-5.4088484572569335,6.343127319450317e-08,38.9424154156397,True
Loss of Share Certificates,t1,2023-2024,5d,4463,-0.0018470092746831668,-0.009273047280117463,0.05347923398969077,-2.3072642750318213,0.021040091824864028,41.115841362312345,True
Loss of Share Certificates,t1,2025-2026,20d,10,0.06521711974712642,0.031170087361221288,0.10681293539410991,1.9308021081521232,0.05350752956287253,80.0,True
Loss of Share Certificates,t1,2025-2026,2d,10,0.01749306448761977,0.0149963364994678,0.019140276223661774,2.890132116729808,0.0038507995154377548,90.0,True
Loss of Share Certificates,t1,2025-2026,5d,10,0.041062180687417,0.02704377813925818,0.051424117473141726,2.525080118942937,0.011567191493432789,90.0,True
Loss of Share Certificates,t2,2020-2022,20d,1491,-0.013711029335301743,-0.026317449939485038,0.09891373347806552,-5.35244591092788,8.677324532164632e-08,37.82696177062374,True
Loss of Share Certificates,t2,2020-2022,2d,1491,-0.0026826518390449757,-0.005521901724513278,0.031434707722472074,-3.295290509735479,0.0009831998007923655,40.710932260228034,True
Loss of Share Certificates,t2,2020-2022,5d,1491,-0.004289477573541994,-0.009538904862401942,0.04688643093621543,-3.5326128830775496,0.00041147451537249473,41.4486921529175,True
Loss of Share Certificates,t2,2023-2024,20d,6853,-0.011489007874230052,-0.019099517884743733,0.08665377734616203,-10.97578001784765,4.997267914416857e-28,39.865752225302785,True
Loss of Share Certificates,t2,2023-2024,2d,6853,-0.003308575315134502,-0.005922759120896348,0.028537178270264297,-9.597770541792919,8.169227813224034e-22,39.194513351816724,True
Loss of Share Certificates,t2,2023-2024,5d,6853,-0.005284623846224341,-0.008653819902479931,0.04447238399057149,-9.837030889774855,7.79781608842725e-23,39.76360717933752,True
Loss of Share Certificates,t2,2025-2026,20d,78,-0.004246659710249161,-0.006467378431147641,0.08593116294394271,-0.4364596236880495,0.6625032877160735,46.15384615384615,False
Loss of Share Certificates,t2,2025-2026,2d,78,-0.0054288725180300194,-0.0076503807896465825,0.026673600921693505,-1.7975264754758178,0.07225207890028461,35.8974358974359,False
Loss of Share Certificates,t2,2025-2026,5d,78,-0.003831343365239054,-0.00845124026692523,0.03966291048516611,-0.8531272159474609,0.39358876025475087,35.8974358974359,False
Loss of Share Certificates,t3,2020-2022,20d,3496,-0.011621375103221978,-0.025089914503896693,0.09615324424346022,-7.146267834307583,8.916899974123306e-13,38.100686498855836,True
Loss of Share Certificates,t3,2020-2022,2d,3496,-0.0030271068443017625,-0.005043593806628444,0.025562167566626322,-7.0018980752564115,2.5251776848858033e-12,40.474828375286044,True
Loss of Share Certificates,t3,2020-2022,5d,3496,-0.004727715684415408,-0.008214835496006156,0.04215128709169573,-6.631720629273382,3.317961250713251e-11,40.56064073226545,True
Loss of Share Certificates,t3,2023-2024,20d,7773,-0.019403450449741826,-0.025684015282519512,0.07079960851468156,-24.16253207183588,5.5134957003276584e-129,35.07011449890647,True
Loss of Share Certificates,t3,2023-2024,2d,7773,-0.003874203292643019,-0.0047482587150553535,0.022548393472860216,-15.148203648372716,7.786591580961809e-52,38.903898108838284,True
Loss of Share Certificates,t3,2023-2024,5d,7773,-0.0066177812910652115,-0.008300053281846909,0.03502865720715389,-16.656481037004387,2.7153809721029657e-62,38.942493245851026,True
Loss of Share Certificates,t3,2025-2026,20d,10,0.054208254118282825,0.04016529922079737,0.09062110560973453,1.891629437111637,0.05854037092329936,80.0,False
Loss of Share Certificates,t3,2025-2026,2d,10,-0.002309518109169917,-0.0033932033693929164,0.011778760799139637,-0.62004294398404,0.5352295143728436,30.0,False
Loss of Share Certificates,t3,2025-2026,5d,10,0.010683055588096069,0.010408104655102779,0.028822408237871584,1.1721015034470237,0.2411563063930896,70.0,False
Loss of share certificate,t1,2020-2022,20d,1322,0.01232189530719511,-0.007229694745004789,0.11284370839690165,3.97023206062988,7.180266282678384e-05,46.52042360060514,True
Loss of share certificate,t1,2020-2022,2d,1322,-0.002135968411948581,-0.005840022551505175,0.033742434121881416,-2.3016227663990083,0.02135645511013892,39.7125567322239,True
Loss of share certificate,t1,2020-2022,5d,1322,-0.0011621059819563492,-0.007805518836451197,0.05233679732335647,-0.8073360049125231,0.4194729257078009,42.28441754916793,False
Loss of share certificate,t2,2020-2022,20d,1216,-0.00505697814258555,-0.010435462765652992,0.08409269825840693,-2.0970055322034584,0.03599308561926739,43.75,True
Loss of share certificate,t2,2020-2022,2d,1216,-0.0013432550798716646,-0.004151076538530585,0.0308433807155424,-1.5186696173309617,0.12884567794936086,43.256578947368425,False
Loss of share certificate,t2,2020-2022,5d,1216,-0.0018308390686701543,-0.005183955868354739,0.046642629031541136,-1.3687809024354463,0.1710677722727073,43.75,False
Loss of share certificate,t3,2020-2022,20d,1977,-0.005013098921933069,-0.008912193324232653,0.0729920920960328,-3.0537522333114926,0.0022599864715109456,43.24734446130501,True
Loss of share certificate,t3,2020-2022,2d,1977,-0.00238173397822137,-0.0033338349944727064,0.024024436497663493,-4.408018181600149,1.043207897389056e-05,42.943854324734446,True
Loss of share certificate,t3,2020-2022,5d,1977,-0.002694460965260377,-0.0053124519815861415,0.03853485085190935,-3.10900591708342,0.0018771795887271598,43.44967121901872,True
Monitoring Agency Report,t1,2020-2022,20d,68,-0.01415536113988676,-0.020729458278425095,0.10641324139676414,-1.0969320806779124,0.27267108363455816,35.294117647058826,False
Monitoring Agency Report,t1,2020-2022,2d,68,-0.005099889571741226,-0.011483213254231017,0.03912331914629125,-1.0749283978002369,0.28240678676840303,36.76470588235294,False
Monitoring Agency Report,t1,2020-2022,5d,68,-0.008106864724228653,-0.01965506479069601,0.05849942720241863,-1.1427619431188742,0.25313744365687785,35.294117647058826,False
Monitoring Agency Report,t1,2023-2024,20d,247,0.0026520937606621894,-0.02960180693449921,0.12770601857309744,0.32638183899286305,0.7441354762721576,40.89068825910931,False
Monitoring Agency Report,t1,2023-2024,2d,247,-0.0061599725274291495,-0.009023304268579224,0.03094554085746849,-3.1284496831660134,0.0017573109643019718,34.41295546558704,True
Monitoring Agency Report,t1,2023-2024,5d,247,-0.010183176167320576,-0.016576519581396165,0.051700442924614926,-3.095547481716412,0.001964499169105994,33.603238866396765,True
Monitoring Agency Report,t1,2025-2026,20d,359,0.003733643491905257,-0.010720673812371073,0.11465959220808189,0.6169779998687773,0.5372492369011783,46.796657381615596,False
Monitoring Agency Report,t1,2025-2026,2d,359,-0.005096117481246863,-0.009688938983860473,0.04461777822201479,-2.1641069268344344,0.030456144025982165,37.60445682451253,True
Monitoring Agency Report,t1,2025-2026,5d,359,-0.005666104375091434,-0.01288880209586274,0.06347624500821224,-1.691299680744993,0.09077958099216622,39.55431754874652,False
Monitoring Agency Report,t2,2020-2022,20d,45,0.0036264266310361295,-0.0421413008557634,0.16805095128018593,0.14475853425356514,0.8849015221683983,31.11111111111111,False
Monitoring Agency Report,t2,2020-2022,2d,45,0.003470004808933575,-0.01458315038708824,0.06332938813722042,0.3675623685901223,0.7131995788839893,37.77777777777778,False
Monitoring Agency Report,t2,2020-2022,5d,45,-0.0021565585121161653,-0.017323400429577696,0.0898295149463832,-0.16104544592361866,0.8720576070942023,37.77777777777778,False
Monitoring Agency Report,t2,2023-2024,20d,148,-0.002372840726017703,-0.002056234485610542,0.10113248888052513,-0.28543600218595083,0.7753101284812276,47.97297297297297,False
Monitoring Agency Report,t2,2023-2024,2d,148,-0.003253696091393781,-0.009784896657323627,0.03772867350665047,-1.0491469129556967,0.2941105073718926,37.83783783783784,False
Monitoring Agency Report,t2,2023-2024,5d,148,-0.007611526969828611,-0.01031426466307539,0.05492793530562823,-1.6858129035002614,0.09183184164655875,37.83783783783784,False
Monitoring Agency Report,t2,2025-2026,20d,274,-0.009799243517715968,-0.02179830814437278,0.10534889833022892,-1.5397061104773238,0.12363200669850913,40.87591240875913,False
Monitoring Agency Report,t2,2025-2026,2d,274,-0.005625579883080887,-0.006949216528054525,0.0342019959782926,-2.722645674438609,0.006476147459685927,37.95620437956204,True
Monitoring Agency Report,t2,2025-2026,5d,274,-0.0073489720357924225,-0.005990086002717165,0.050015609843004634,-2.4321833308090937,0.015008108699865146,41.24087591240876,True
Monitoring Agency Report,t3,2020-2022,20d,28,-0.0019206526970679141,-0.028950956411869178,0.15482892863467496,-0.06564108446887651,0.9476635789534413,42.857142857142854,False
Monitoring Agency Report,t3,2020-2022,2d,28,-0.00751225711482801,-0.018680427110836284,0.041778802254625935,-0.9514664393429227,0.3413676472740108,32.142857142857146,False
Monitoring Agency Report,t3,2020-2022,5d,28,-0.009656473234710207,-0.02284700338140755,0.06923868283682473,-0.7379870810426963,0.4605222997085031,28.57142857142857,False
Monitoring Agency Report,t3,2023-2024,20d,59,-0.015026824145625853,-0.017147000605055585,0.1401820941639721,-0.8233806683978618,0.4102915528286296,38.983050847457626,False
Monitoring Agency Report,t3,2023-2024,2d,59,-0.0012958810742792124,-0.010181529505123521,0.04399745032701308,-0.22623700531418792,0.8210170905508906,38.983050847457626,False
Monitoring Agency Report,t3,2023-2024,5d,59,-0.007784887396573615,-0.005032728397517783,0.06686212273349858,-0.8943307851916065,0.3711449332369047,45.76271186440678,False
Monitoring Agency Report,t3,2025-2026,20d,139,-0.00104201381543123,-0.013939232045468097,0.11945041903629657,-0.10284737215947116,0.9180841070350757,45.32374100719424,False
