transition,pub_period,pub_year,review_date,E_source,cell,isin,symbol,company_name,prev_rank,cur_rank,prev_category,category,drop_reason,qty,entry_open,exit_open,gross_ret,net_ret,cost_frac,fees,bench_ret,ar_net,ar_gross,pre_ar_20d,pre_ar_60d
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE522D01027,MANAPPURAM,MANAPPURAM FINANCE LTD.,273,227,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE565A01014,IOB,INDIAN OVERSEAS BANK,283,230,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE690A01010,TTKPRESTIG,TTK PRESTIGE LTD.,271,235,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE691A01018,UCOBANK,UCO BANK,372,237,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE951I01027,VGUARD,V-GUARD INDUSTRIES LTD.,251,239,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE217B01036,KAJARIACER,KAJARIA CERAMICS LTD.,290,242,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE002S01010,MGL,Mahanagar Gas Limited,252,244,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE811K01011,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,255,246,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE410B01029,VINATIORGA,VINATI ORGANICS LTD.,294,247,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE216P01012,AAVAS,AAVAS Financiers Limited,310,248,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,PROMOTION-TO-MID,INE225D01027,SYMPHONY,SYMPHONY LIMITED,274,249,SMALL,MID,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE513A01014,SCHAEFFLER,Schaeffler India Limited,247,251,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE536H01010,MAHINDCIE,MAHINDRA CIE AUTOMOTIVE LIMITE,230,252,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE545A01016,HEG,HEG LTD.,160,254,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE405E01023,MINDAIND,MINDA INDUSTRIES LTD.,235,256,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE332A01027,THOMASCOOK,THOMAS COOK (INDIA) LTD.,248,257,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE880L01014,KIOCL,KIOCL Limited,220,258,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE031A01017,HUDCO,Housing &Urban Development Cor,231,259,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE050A01025,BBTC,BOMBAY BURMAH TRADING CORP.LTD,226,260,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE406M01024,ERIS,Eris Lifesciences Limited,237,261,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE042A01014,ESCORTS,ESCORTS LTD.,245,263,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE220J01025,FCONSUMER,Future Consumer Limited,249,264,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE665L01035,VARROC,Varroc Engineering Limited,202,268,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE763G01038,ISEC,ICICI Securities Limited,241,275,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE836F01026,DISHTV,DISH TV INDIA LTD.,225,301,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE202B01012,DHFL,DEWAN HOUSING FINANCE CORPORAT,188,354,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE036A01016,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,234,388,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2018H2->2019H1,2019H1,2019,(none),fallback: panel has no 5th trading day in 07/2019,DEMOTION-FROM-MID,INE614G01033,RPOWER,RELIANCE POWER LTD.,250,405,MID,SMALL,E undatable: fallback: panel has no 5th trading day in 07/2019,,,,,,,,,,,,
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE663F01024,NAUKRI,INFO EDGE (INDIA) LTD.,118,92,MID,LARGE,,49.0,505.0,595.6600000000001,0.17952475247524768,0.17176998841628044,0.007754764058967245,75.52605991242231,0.09716927535976927,0.07460071305651117,0.08235547711547841,-0.05875434413836378,-0.1653843337465164
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE931S01010,ADANITRANS,ADANI TRANSMISSION LIMITED,114,94,MID,LARGE,,76.0,325.05,335.6,0.03245654514690055,0.025439595748698585,0.007016949398201966,71.6696051723864,0.09716927535976927,-0.07172967961107068,-0.06471273021286872,-0.06102175740622373,0.18857605283982637
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE020B01018,RECLTD,REC LIMITED,101,95,MID,LARGE,,239.0,104.32499999999999,110.55000000000001,0.05966930265995707,0.05252156671175667,0.0071477359482003955,72.88996376847571,0.09716927535976927,-0.044647708648012596,-0.0374999726998122,-0.00308496065938324,-0.11675258120759158
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE531A01024,KANSAINER,KANSAI NEROLAC PAINTS LTD.,112,98,MID,LARGE,,74.0,332.7,341.8333333333333,0.02745215910229426,0.02045815653611527,0.006994002566178992,71.35265960090825,0.09716927535976927,-0.076711118823654,-0.06971711625747501,-0.13804972288575645,-0.24738865232704232
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE414G01012,MUTHOOTFIN,MUTHOOT FINANCE LTD.,117,100,MID,LARGE,,33.0,742.0,771.0,0.03908355795148255,0.03202758941736561,0.007055968534116941,71.345990417436,0.09716927535976927,-0.06514168594240366,-0.05808571740828672,0.01834962327520051,-0.11733355257226652
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE010B01027,CADILAHC,CADILA HEALTHCARE LTD.,88,104,LARGE,MID,,97.0,256.6,266.4,0.038191738113795504,0.03115079400009746,0.007040944113698044,72.23780819312879,0.09716927535976927,-0.06601848135967181,-0.058977537245973766,-0.081364825030797,-0.12406284287440461
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE470Y01017,NIACL,THE NEW INDIA ASSURANCE COMPAN,99,123,LARGE,MID,,170.0,146.0,141.0,-0.03424657534246578,-0.04092538830977055,0.00667881296730477,70.2196741242,0.09716927535976927,-0.13809466366953982,-0.13141585070223505,-0.017202070727197594,0.22041672045285177
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE669E01016,IDEA,VODAFONE IDEA  LIMITED,81,136,LARGE,MID,,4193.0,5.95,5.25,-0.11764705882352944,-0.12390356363594357,0.006256504812414132,68.34865078046519,0.09716927535976927,-0.22107283899571284,-0.2148163341832987,-0.1610265561009787,-0.10378590618879935
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE148I01020,IBULHSGFIN,INDIABULLS HOUSING FINANCE LTD,91,156,LARGE,MID,,83.0,300.0,279.0,-0.06999999999999995,-0.07649712603571324,0.006497126035713285,69.473995165836,0.09716927535976927,-0.1736664013954825,-0.16716927535976922,0.044078339003916334,0.04048509477676232
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE528G01027,YESBANK,YES BANK LTD.,62,160,LARGE,MID,,539.0,46.25,35.1,-0.24108108108108106,-0.2467179413912306,0.0056368603101495385,65.12532121955219,0.09716927535976927,-0.34388721675099987,-0.33825035644085033,-0.26803205060647317,-0.2521315099799475
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE364U01010,ADANIGREEN,ADANI GREEN ENERGY LIMITED,307,190,SMALL,MID,,115.0,215.8,196.0,-0.09175162187210384,-0.09814160085981904,0.006389978987715206,68.737268755204,0.09716927535976927,-0.19531087621958831,-0.1889208972318731,0.5759124825140376,1.7877559341085316
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE600L01024,LALPATHLAB,DR. LAL PATHLABS LIMITED,255,204,SMALL,MID,,32.0,767.5,857.5,0.11726384364820852,0.10981704541494208,0.007446798233266438,73.49915133824,0.09716927535976927,0.012647770055172813,0.020094568288439252,-0.15280070475088137,-0.10531862719913221
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE513A01014,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,251,206,SMALL,MID,,26.0,942.0,923.04,-0.02012738853503193,-0.026885715978258284,0.006758327443226353,69.85984565097792,0.09716927535976927,-0.12405499133802755,-0.1172966638948012,-0.02936246587475999,-0.13251128708809312
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE741K01010,CREDITACC,CREDITACCESS GRAMEEN LTD.,284,234,SMALL,MID,,32.0,760.0,773.8,0.01815789473684215,0.01120262719434506,0.00695526754249709,70.4440108467968,0.09716927535976927,-0.08596664816542421,-0.07901138062292712,-0.14162615280195445,-0.13693476353620881
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE768C01010,ZYDUSWELL,ZYDUS WELLNESS LTD.,288,237,SMALL,MID,,88.0,281.8,307.0,0.08942512420156135,0.08212441366280099,0.007300710538760358,73.3440321048448,0.09716927535976927,-0.015044861696968281,-0.007744151158207924,-0.06351760018525154,-0.30941199531003405
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE591G01017,NIITTECH,NIIT TECHNOLOGIES LTD.,266,239,SMALL,MID,,15.0,1652.95,1929.95,0.16757917662361232,0.15988570458756035,0.007693472036051974,75.33837676794,0.09716927535976927,0.06271642922779108,0.07040990126384306,0.04855167204760513,-0.05632865670403353
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE763G01038,ISEC,ICICI SECURITIES LIMITED,275,240,SMALL,MID,,64.0,385.1,457.0,0.18670475201246428,0.17891134457830327,0.007793407434161015,75.4715958592768,0.09716927535976927,0.081742069218534,0.08953547665269501,0.03126476262712141,0.2389406741615434
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE405E01023,MINDAIND,MINDA INDUSTRIES LTD.,256,242,SMALL,MID,,70.0,354.0,409.0,0.15536723163841804,0.14773474496850536,0.007632486669912675,74.9912857198,0.09716927535976927,0.05056546960873609,0.058197956278648766,-0.0066554079612846095,-0.20210880422099953
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE133A01011,AKZOINDIA,AKZO NOBEL INDIA LIMITED,265,243,SMALL,MID,,12.0,1979.75,2075.3,0.04826366965525963,0.041141655749739936,0.007122013905519697,69.9216797221368,0.09716927535976927,-0.05602761961002933,-0.048905605704509636,-0.0757222781335154,-0.22773872670161976
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE452O01016,FLFL,FUTURE LIFESTYLE FASHIONS LTD,253,247,SMALL,MID,,62.0,400.0,408.0,0.020000000000000018,0.013048129959443822,0.006951870040556196,71.567189759808,0.09716927535976927,-0.08412114540032545,-0.07716927535976925,-0.0700883276627502,-0.3005351705104625
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE191H01014,PVR,PVR LTD.,269,249,SMALL,MID,,13.0,1860.0,1994.0,0.07204301075268815,0.06481323379541082,0.007229776957277334,71.477638840616,0.09716927535976927,-0.03235604156435845,-0.025126264607081117,-0.024602738268292734,-0.21914259017293425
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE823G01014,JKCEMENT,J.K.CEMENT LTD.,293,250,SMALL,MID,,19.0,1278.0,1380.0,0.07981220657277,0.07254615825428345,0.00726604831848654,71.90705364002402,0.09716927535976927,-0.024623117105485814,-0.017357068786999275,0.019967734331719944,-0.037199877901053835
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE690A01010,TTKPRESTIG,TTK PRESTIGE LTD.,235,251,MID,SMALL,,44.0,566.11,589.0600000000001,0.04053982441574977,0.03348756125171337,0.007052263164036399,72.3404621804504,0.09716927535976927,-0.0636817141080559,-0.0566294509440195,-0.06570419860236232,-0.3441810695206602
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE139A01034,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,218,252,MID,SMALL,,573.0,43.5,42.9,-0.01379310344827589,-0.020571965654704982,0.006778862206429093,70.97766298619761,0.09716927535976927,-0.11774124101447425,-0.11096237880804516,-0.06442755325197602,-0.24962290671687537
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE483A01010,CENTRALBK,CENTRAL BANK OF INDIA,214,254,MID,SMALL,,1409.0,17.7,17.6,-0.005649717514124131,-0.012469140010815782,0.006819422496691652,71.2181667186868,0.09716927535976927,-0.10963841537058505,-0.1028189928738934,-0.1846059917407159,-0.2318440944189073
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE589A01014,NLCINDIA,NLC INDIA LIMITED,236,256,MID,SMALL,,447.0,55.7,57.0,0.02333931777378817,0.016373191321038094,0.006966126452750077,71.87280364754281,0.09716927535976927,-0.08079608403873118,-0.0738299575859811,-0.04461771241940782,-0.21238736936089953
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE700A01033,JUBILANT,JUBILANT LIFE SCIENCES LIMITED,212,257,MID,SMALL,,47.0,525.65,565.65,0.07609626177114048,0.06886010742534188,0.007236154345798607,72.78851934384002,0.09716927535976927,-0.028309167934427393,-0.021073013588628786,-0.05876385108270976,-0.13387282033062364
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE562A01011,INDIANB,INDIAN BANK,191,258,MID,SMALL,,253.0,98.5,96.35,-0.021827411167512745,-0.02856603613837594,0.006738624970863194,70.75956339356541,0.09716927535976927,-0.1257353114981452,-0.11899668652728201,-0.23309337816780085,-0.40805222810218
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE095N01031,NBCC,NBCC (INDIA) LIMITED,211,270,MID,SMALL,,1081.0,23.066666666666666,22.0,-0.046242774566473965,-0.05285836149559742,0.0066155869291234515,70.16202131905278,0.09716927535976927,-0.1500276368553667,-0.14341204992624323,-0.08980148487590756,-0.18871934946833746
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE615P01015,QUESS,QUESS CORP LIMITED,222,272,MID,SMALL,,49.0,507.5,625.95,0.23339901477832514,0.22537674568385047,0.008022269094474677,77.2065642602694,0.09716927535976927,0.1282074703240812,0.13622973941855587,-0.005702811049704826,-0.15529506291618245
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE371A01025,GRAPHITE,GRAPHITE INDIA LTD.,240,297,MID,SMALL,,86.0,289.15,300.75,0.040117586028013186,0.033066367765605564,0.007051218262407621,72.23462328828481,0.09716927535976927,-0.0641029075941637,-0.057051689331756084,-0.10863733590017854,-0.16931089215174144
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE089C01029,STRTECH,STERLITE TECHNOLOGIES LTD.,250,304,MID,SMALL,,210.0,118.6,120.95,0.019814502529511113,0.012866292786308353,0.00694820974320276,71.80021608793801,0.09716927535976927,-0.08430298257346092,-0.07735477283025816,-0.07924124254905252,-0.3825438454971972
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE055A01016,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES,221,328,MID,SMALL,,52.0,470.9,585.0,0.24230197494160133,0.2342250368863612,0.008076938055240124,76.49392350459361,0.09716927535976927,0.13705576152659193,0.14513269958183206,-0.11232433807360742,-0.7082043805344328
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE530B01024,IIFL,IIFL FINANCE LIMITED,192,356,MID,SMALL,,166.0,150.0,163.45,0.08966666666666656,0.08236735847876053,0.007299308187906028,73.58547942661961,0.09716927535976927,-0.014801916881008736,-0.007502608693102708,-0.13147190023053335,-0.03207133214667546
2019H1->2019H2,2019H2,2020,2020-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE538A01037,GFLLIMITED,GFL LIMITED,205,711,MID,SMALL,,274.0,90.8,141.3,0.5561674008810575,0.5465238100681304,0.009643590812927094,85.53987420207599,0.09716927535976927,0.4493545347083612,0.45899812552128827,0.18607195941858934,-0.16595534109647314
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE364U01010,ADANIGREEN,ADANI GREEN ENERGY LIMITED,190,77,MID,LARGE,,60.0,410.0,344.9,-0.15878048780487808,-0.16483935768469216,0.006058869879814077,66.570295441512,0.08867927363227968,-0.25351863131697183,-0.24745976143715775,0.1269348304062632,0.7742572541068065
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE358A01014,,ABBOTT INDIA LTD.,118,82,MID,LARGE,no NSE symbol in AMFI list (BSE-only),,,,,,,,,,,,
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE203G01027,IGL,INDRAPRASHTHA GAS LTD.,103,83,MID,LARGE,,119.0,208.0,196.1,-0.05721153846153848,-0.06377673276042772,0.006565194298889243,69.4830926646772,0.08867927363227968,-0.1524560063927074,-0.14589081209381816,-0.2340191485971851,-0.6282302823303851
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE010B01027,CADILAHC,CADILA HEALTHCARE LTD.,104,87,MID,LARGE,,68.0,362.2,409.0,0.12921038100496962,0.12170539135332681,0.007504989651642813,73.96658291035519,0.08867927363227968,0.03302611772104713,0.040531107372689945,-0.13274885047687102,-0.5431676802617951
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE540L01014,ALKEM,ALKEM LABORATORIES LIMITED,117,93,MID,LARGE,,10.0,2345.0,2920.0,0.24520255863539453,0.23708234204082235,0.008120216594572183,73.999917301,0.08867927363227968,0.14840306840854267,0.15652328500311485,-0.16572100544055146,-0.628914026552265
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE883A01011,MRF,"M.R.F. LTD.,",101,97,MID,LARGE,"notional Rs25,000 buys <1 share at Rs67,134.00",,,,,,,,,,,,
2019H2->2020H1,2020H1,2020,2020-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE192A01025,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,144,99,MID,LARGE,,59.0,416.15,465.0,0.11738555809203421,0.10993795984716925,0.007447598244864961,73.48548209156819,0.08867927363227968,0.021258686214889577,0.02870628445975454,-0.08482534351085813,-0.18086204745242274
